n_row,block_number,vault_addr,token0_symbol,token1_symbol,token0_amount,token1_amount,allowed_token,total_amount_in_token,total_supply_scaled,vault_token_ratio,amount_per_share,amount,shares,diff_ratio
30,38096405,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,3589.12613448858,40844.418147,token1,55706.9046643751,4.4231364738e-08,1.2594434965854953,1.2594437288938223,1500000,1191002,-2.3230832701948145e-07
31,40121774,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,84.15063990598357,859.741591,token1,1176.3750782097015,9.30422779e-10,1.264344666490266,1.264344781764608,4000000,3163694,-1.1527434207181386e-07
32,41387057,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,7.143307318813558,158.314239,token1,184.13591442936226,1.41005268e-10,1.3058796812425637,1.305879736572716,10000000,7657673,-5.5330152237687e-08
33,41458205,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,9.99105576506127,2155.972246,token1,2191.337496449471,1.685262436e-09,1.3002945117857425,1.3002945115680369,2007989120,1544257168,2.1770563130019127e-10
34,41533973,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,11.060216897416558,2152.362053,token1,2191.033234744772,1.685339355e-09,1.3000546318725061,1.3000689036518935,100000,76919,-1.4271779387398098e-05
35,42063530,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,238.75656501130365,1495.787486,token1,2192.862862298803,1.68527012e-09,1.301193699618197,1.3014055179593962,10000,7684,-0.00021181834119921028
0,37204653,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,2.0,0.0,token0,2.0,0.001641737392955685,1.2182216282467202e-09,1.2182216282467202e-09,2000000,1641737392955685,0.0
1,37204663,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,500.0,0.0,token0,500.0,0.41039347306535423,1.218342963072359e-09,1.2183434504095442e-09,498000000,408751735672398564,-4.873371851614564e-16
2,38096466,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,463.866226,0.0272434381532452,token0,505.44515542226605,0.4120233244015893,1.2267391807402165e-09,1.2271057829237496e-09,2000000,1629851336235025,-3.6660218353308707e-13
3,38472899,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,897.889504,0.06836614948947925,token0,1008.327673917734,0.813700556849582,1.2391876414853312e-09,1.2397501063172592e-09,500000000,403307083784227683,-5.624648319280314e-13
4,38832996,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,985.256747,0.02012919591245907,token0,1019.5670817607904,0.8103897599973073,1.2581194038831121e-09,1.2622829123558702e-09,504908478,399996286931953032,-4.163508472758068e-12
5,38876406,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,80806.38365,0.12800143517715004,token0,81018.60252699646,64.43742079951102,1.2573222441518217e-09,1.2573272505881713e-09,80000000000,63627031039513704750,-5.006436349568028e-15
6,38877483,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,95807.157602,0.12845346998370827,token0,96020.21112631932,76.36016314091557,1.2574647195177275e-09,1.258099820534486e-09,15000000000,11922742341404566310,-6.35101016758414e-13
7,38925918,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,98944.013498,1.3505232693858993,token0,101186.91141764334,80.32912974784863,1.2596540225851673e-09,1.259773763595271e-09,5000000000,3968966606933049359,-1.1974101010361801e-13
8,38972037,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,88985.192765,7.588690718471714,token0,101378.25148431819,80.35724652318265,1.2615943909311414e-09,1.262098927719431e-09,35486152,28116775334024130,-5.045367882896105e-13
9,39108659,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,73519.748199,17.29493983180035,token0,100781.73188782451,80.51610747170122,1.2516965244904072e-09,1.2589626454145919e-09,200000000,158860948518561924,-7.266120924184704e-12
10,39108829,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,78611.961993,17.379497404003406,token0,105908.79288008157,84.5843271223216,1.2521089483506986e-09,1.2595190134875359e-09,5124000001,4068219650620388672,-7.41006513683724e-12
11,39109351,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,114610.016946,2.648934460776957,token0,118778.43576267203,94.77408297863477,1.2532797156101066e-09,1.2533304541340198e-09,102590077345,81853973153380306117,-5.0738523913157175e-14
12,39109980,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,124729.890173,2.620909361815849,token0,128867.84015434711,102.72793095434528,1.2544576626547557e-09,1.2572530969334633e-09,10000000000,7953847975710511754,-2.7954342787076703e-12
13,39466491,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,98506.228116,19.37649527239945,token0,131332.73652677552,102.88436377295814,1.2765082244819662e-09,1.2766989456556497e-09,400000000,313308005274947339,-1.9072117368355022e-13
14,39510165,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,108936.551919,13.352325273028057,token0,131713.883832629,102.96230098261798,1.2792437870523586e-09,1.2830841704041425e-09,100000000,77937209659832580,-3.840383351783918e-12
15,39558254,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,99684.274979,19.904744086968762,token0,133093.57113390145,104.25345284790531,1.276634658116032e-09,1.2788940560702688e-09,1651246446,1291151865287324775,-2.2593979542367257e-12
16,39778618,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,455055.469941,16.654817553349844,token0,482045.76506667474,380.50468954692815,1.2668589331728155e-09,1.2669630518842778e-09,350000109935,276251236699022852514,-1.0411871146227509e-13
17,39813620,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,457013.841353,15.425427358887926,token0,482346.500902507,380.3950967509791,1.2680145065546654e-09,1.2682542765441621e-09,1000000000,788485415341849065,-2.397699894966677e-13
18,39889356,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,668250.130538,50.19897289457495,token0,750131.5491156834,590.656582517703,1.2699960879437094e-09,1.2718307538342412e-09,267417023945,210261485766723882799,-1.8346658905318746e-12
19,40574110,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,55717.171002,11.106113979062968,token0,75306.19433577247,60.4076561210093,1.2466332774924795e-09,1.2471113835004242e-09,3113865505,2496862386309009727,-4.781060079447208e-13
20,40698096,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,58258.00487,10.045593620409997,token0,76479.57934016135,60.847757717025935,1.256900536841992e-09,1.2595235191536364e-09,554318311,440101596016631737,-2.6229823116444985e-12
21,40888746,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,65927.064114,5.627720895864259,token0,76021.428795214,60.496071176427165,1.2566341469268244e-09,1.258158507344615e-09,100000000,79481241366839607,-1.5243604177907244e-12
22,40911466,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,68701.255157,4.370252143665094,token0,76587.28780989503,60.85596725926672,1.2585008711406662e-09,1.2586128539947777e-09,553005948,439377324206395361,-1.119828541114747e-13
23,40991090,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,68628.244448,4.578827928953687,token0,76992.06155425412,60.98092449991429,1.2625597625100345e-09,1.2628104718525944e-09,553445942,438265245922511488,-2.5070934255988185e-13
24,41387028,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,71694.619949,2.8014915498220616,token0,77048.50016340974,60.20024925325425,1.279870118797635e-09,1.2803820771874094e-09,10000000,7810168681810048,-5.119583897743154e-13
25,41432740,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,58938.135493,10.625520767379557,token0,78792.61107741958,61.76660422280082,1.2756506864648664e-09,1.276849781106104e-09,2000000000,1566354969546572851,-1.1990946412376618e-12
26,41466620,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,61070.117877,8.772882448599214,token0,77809.01372286899,60.64163229042442,1.2830956355235738e-09,1.2832230110864755e-09,566392870,441383037170170535,-1.2737556290164836e-13
27,41636129,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,59931.487426,8.765844039941129,token0,78064.39618076185,60.26581129054137,1.2953346932378214e-09,1.3014718284123833e-09,1191277335,915330865404282009,-6.137135174561887e-12
28,41675071,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,65402.226718,6.172584778253075,token0,78354.64618752913,60.26968354218403,1.3000673237762572e-09,1.305407929668201e-09,5054868,3872251642660704,-5.340605891943696e-12
29,41943456,0x3ac9b3db3350A515c702ba19a001d099d4a5F132,USDC,WETH,57345.480661,9.22757663574879,token0,74089.96064720338,58.92878224856687,1.2572796826970785e-09,1.2610568940535698e-09,2000000,1585971266983169,-3.777211356491358e-12
0,40309302,0xf7B1ab2545451b60345FA3aB8C5210d53c703c98,CRV,WETH,1.0,0.0,token0,1.0,0.000594298642520418,1682.655702794481,1682.655702794481,1000000000000000000,594298642520418,0.0
1,40349295,0xf7B1ab2545451b60345FA3aB8C5210d53c703c98,CRV,WETH,25378.0,0.0,token0,25378.0,15.077587399628024,1683.1605300875985,1683.1605499866707,25377000000000000000000,15076993100985503916,-1.9899072185580735e-05
2,40350034,0xf7B1ab2545451b60345FA3aB8C5210d53c703c98,CRV,WETH,30378.0,0.0,token0,30378.0,18.035148092861498,1684.3776299249762,1690.5823814332443,5000000000000000000000,2957560693233471896,-6.204751508268146
3,40386973,0xf7B1ab2545451b60345FA3aB8C5210d53c703c98,CRV,WETH,53319.85814800089,1.3203262779062184,token0,55746.35307054027,32.87190063985322,1695.8664386735986,1697.5412860886909,25186000000000000000000,14836752546991728429,-1.6748474150922448
4,40738662,0xf7B1ab2545451b60345FA3aB8C5210d53c703c98,CRV,WETH,52382.16111617022,2.0578087757932724,token0,56366.6459073146,32.877680969925514,1714.4349675658498,1714.4349675659514,9910000000000000000,5780330072285917,-1.0163603292312473e-10
5,40807930,0xf7B1ab2545451b60345FA3aB8C5210d53c703c98,CRV,WETH,51545.312688128084,4.093370977421544,token0,59326.71098433589,34.627863974260336,1713.2651043227718,1714.106463478187,3000000000000000000000,1750183004334827744,-0.841359155415148
6,41388296,0xf7B1ab2545451b60345FA3aB8C5210d53c703c98,CRV,WETH,6797.804132545818,0.692641596958664,token0,8091.2702417382,4.715282773424474,1715.9671287034848,1717.553273950773,2000000000000000000,1164447141368450,-1.5861452472881865
7,41767685,0xf7B1ab2545451b60345FA3aB8C5210d53c703c98,CRV,WETH,9758.507765527967,0.216517526252774,token0,10204.113584954828,5.864775092027038,1739.8985340165852,1739.8985340166496,2000000000000000000000,1149492318602563652,-6.434675015043467e-11
8,41945578,0xf7B1ab2545451b60345FA3aB8C5210d53c703c98,CRV,WETH,9936.873023035409,1.1521480228757093,token0,12255.771810632357,7.007858005942402,1748.861321139772,1749.6543563488908,2000000000000000000000,1143082913915363538,-0.7930352091188979
9,41987293,0xf7B1ab2545451b60345FA3aB8C5210d53c703c98,CRV,WETH,11111.637350367972,1.0797800481299327,token0,13291.848146588505,7.589014358687997,1751.459085246272,1753.4007762039764,1019000000000000000000,581156352745596034,-1.9416909577043953
10,42079860,0xf7B1ab2545451b60345FA3aB8C5210d53c703c98,CRV,WETH,14930.241931749393,0.686700138406896,token0,16337.72900195201,9.295979845295948,1757.5047788232248,1757.5047788233521,3000000000000000000000,1706965486607949541,-1.2732925824820995e-10
0,40308016,0xB05bE549a570e430e5ddE4A10a0d34cf09a7df21,USDC,WETH,0.0,0.0006,token1,0.0006,0.0006,1.0,1.0,600000000000000,600000000000000,0.0
1,40354915,0xB05bE549a570e430e5ddE4A10a0d34cf09a7df21,USDC,WETH,0.076274,1.0005559372818305,token1,1.0006008785544893,0.9991378834325343,1.0014642574825898,1.00146425748259,1000000000000000000,998537883432534330,-2.220446049250313e-16
2,40355101,0xB05bE549a570e430e5ddE4A10a0d34cf09a7df21,USDC,WETH,0.095226,31.00054479190462,token1,31.00060078775452,30.955277104791566,1.0014641666042763,1.0014641666042765,30000000000000000000,29956139221359031586,-2.220446049250313e-16
3,40358684,0xB05bE549a570e430e5ddE4A10a0d34cf09a7df21,USDC,WETH,604.066339,30.65541474920006,token1,31.007266197628113,30.95547677051796,1.0016730295415601,1.0016741661787345,200000000000000,199665726393819,-1.1366371743815051e-06
4,40378418,0xB05bE549a570e430e5ddE4A10a0d34cf09a7df21,USDC,WETH,2764.627582,53.67707182441782,token1,55.349922347368874,55.14604176727066,1.0036971027033752,1.0036971027034427,24280000000000000000,24190564996752696844,-6.750155989720952e-14
5,40836736,0xB05bE549a570e430e5ddE4A10a0d34cf09a7df21,USDC,WETH,5813.009985,51.74826177519209,token1,55.156253639623145,55.14968565207571,1.0001190938347115,1.0001190938348488,313227954929211115,313190655852966768,-1.3722356584366935e-13
6,40921360,0xB05bE549a570e430e5ddE4A10a0d34cf09a7df21,USDC,WETH,23517.13378,41.305525403153624,token1,54.44415056644594,54.840606010184985,0.9927707683670488,0.9929145513548283,500000000000000,503568005240483,-0.00014378298777950604
7,41410467,0xB05bE549a570e430e5ddE4A10a0d34cf09a7df21,USDC,WETH,14605.519569,22.058444087278254,token1,29.697163209078866,30.35410702664778,0.9783573334246932,0.9783573334252497,10324987489587974,10553391012504578,-5.564437799421285e-13
8,41410711,0xB05bE549a570e430e5ddE4A10a0d34cf09a7df21,USDC,WETH,14985.842277,21.86986366001567,token1,29.680110017077673,30.364331902753705,0.9774662624599364,0.9780069603198256,10000000000000000,10224876105922419,-0.0005406978598891943
9,41674345,0xB05bE549a570e430e5ddE4A10a0d34cf09a7df21,USDC,WETH,14980.6713,21.098755798342857,token1,28.21013396363734,29.470579646766886,0.9572303735373652,0.9572303735378962,10000000000000000,10446805989910543,-5.310196726782124e-13
10,41714821,0xB05bE549a570e430e5ddE4A10a0d34cf09a7df21,USDC,WETH,3941.20705,26.74967074473225,token1,28.731498294823137,29.759821319364296,0.9654459274635482,0.9655192175756859,289354985362075974,299688478587319017,-7.329011213774717e-05
11,41835556,0xB05bE549a570e430e5ddE4A10a0d34cf09a7df21,USDC,WETH,6999.61453,25.723637731056535,token1,29.457654423228995,30.377446963145303,0.969721203331135,0.969721203331407,598924682495652382,617625643781006327,-2.7200464103316335e-13
12,42064684,0xB05bE549a570e430e5ddE4A10a0d34cf09a7df21,USDC,WETH,13161.998783,22.535478206553204,token1,29.51488225034425,30.37754988596786,0.9716018033428662,0.9716018033433814,100000000000000,102922822555382,-5.152545057285352e-13
0,39589713,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,0.2,0.0,token0,0.2,0.0001703280114254,1174.2049844079563,1174.2049844079563,200000000000000000,170328011425400,0.0
1,39596229,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,4970.2,0.0,token0,4970.2,4.21381822144354,1179.5003340930411,1179.5005481466128,4970000000000000000000,4213647893432114766,-0.00021405357165349415
2,39786269,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,9462.976179765932,0.2902037643078513,token0,9829.502735590282,8.223812076301003,1195.248948345559,1197.009315659068,4800000000000000000000,4009993854857462607,-1.7603673135090503
3,40116714,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,9503.60329521495,0.42151465131366245,token0,10077.895544502006,8.305644051920728,1213.3791770394296,1222.016201401547,100000000000000000000,81831975619724705,-8.637024362117472
4,40302785,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,10088.679059246508,0.9180612037640288,token0,11350.798249627554,9.196726898630226,1234.2215197580956,1244.0780652964338,1210381989861563904054,972914822329223430,-9.856545538338196
5,40306240,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,10541.648622300823,0.7382284073677149,token0,11563.46425598513,9.360669187348885,1235.3245291066758,1238.240612514374,203000000000000000000,163942288718658440,-2.916083407698352
6,40309260,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,13628.337294969664,1.233718604999616,token0,15308.375887179089,12.378231245560706,1236.7175554802502,1242.7250633652968,3750000000000000000000,3017562058211820305,-6.007507885046607
7,40338848,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,30215.215805922107,0.9916608696334439,token0,31583.981156674297,25.384558650568902,1244.2202203096588,1249.0732082049296,16245855098737285619865,13006327405008197794,-4.852987895270871
8,40697775,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,30728.148057734867,1.262864678410461,token0,32865.474507499195,25.774485390069366,1275.116612809733,1282.292157343591,500000000000000000000,389926739500462097,-7.175544533858101
9,40717384,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,28611.42742406752,2.522429905494161,token0,32850.294654514495,25.781167384464478,1274.1973303470274,1280.326275977866,8555133000000000000,6681994395112999,-6.128945630838643
10,40870312,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,29926.923977271068,1.8442933986190042,token0,33083.12374326791,25.796751222502238,1282.4531065140422,1283.3808944587988,20000000000000000000,15583838037758845,-0.9277879447565738
11,40900594,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,27809.87692146666,3.191972183317904,token0,33164.77909677751,25.888478187184344,1.2810632922098593e-15,1282.883191517733,117674981199617196032,91726964682108087,-1282.883191517733
12,41026982,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,38876.967321144766,2.9420108730806334,token0,43834.789481637155,33.99322378661046,1.2895155151157854e-15,1292.1935206490186,10472899750087071198037,8104745599426113985,-1292.1935206490186
13,41213077,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,38245.41084158405,3.467938258216076,token0,44001.36175568057,34.028017138839395,1.2930921474545059e-15,1293.350514313897,45000000000000000000,34793352228936809,-1293.350514313897
14,41225420,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,50613.97357118446,3.2657686157050523,token0,56047.39499177748,43.27404799390505,1.2951733796586698e-15,1297.854202317043,12000000000000000000000,9246030855065652738,-1297.854202317043
15,41297520,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,71173.5724362847,3.004119419351025,token0,76162.18819037722,58.635201345818125,1.298915778274361e-15,1301.98556982111,20000000000000000000000,15361153351913076840,-1301.98556982111
16,41414673,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,53133.494621092024,4.843694257482747,token0,61214.78412339884,47.012515820118054,1.3020954751203339e-15,1302.0954751204747,2000000000000000000000,1535985677098641763,-1302.0954751204747
17,41419700,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,56787.7004859014,5.045244572902786,token0,6.519096246782382e+22,50.0850685521887,1301.604736746936,1301.8490970875305,4000000000000000000001,3072552732070649497,-0.2443603405945396
18,41420543,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,72487.02078629521,5.048002452491862,token0,8.089487623923111e+22,62.14946254428136,1301.6182751635813,1301.7231680660645,15704501168184052272422,12064393992092658550,-0.10489290248324323
19,41547767,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,75262.06071212557,3.400512198748876,token0,81285.73137349136,62.14953900239763,1307.9056205124143,1307.9056205125003,100000000000000000,76458116267453,-8.594724931754172e-11
20,41548579,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,75254.91215758912,3.4046150215687305,token0,81271.39438831444,62.14959627547489,1307.6737301411124,1309.1128889099343,100000000000000000,76387606330320,-1.439158768821926
21,41714723,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,76951.34898651716,3.668270710137099,token0,83425.97783863779,63.620946025404,1311.2973486016003,1312.3224653481432,1930885331216337934304,1471349749929105801,-1.0251167465428352
22,41718243,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,76980.03703393931,3.652146861222983,token0,83483.18047816945,63.62094150530914,1312.1965582858093,1313.6493316335743,50000000000000000,38061907996271,-1.45277334776506
23,41767616,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,20292.74183597964,0.19446844418824163,token0,20646.367656614224,15.646563856943228,1319.5464413390876,1320.22362171012,15000000000000000000000,11361711571688220174,-0.6771803710323638
24,41983218,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,21003.156520120483,0.8076431256434732,token0,22453.55027082855,16.983200618369235,1322.103576079913,1323.0089829347694,1789000000000000000000,1352220599463765024,-0.9054068548564373
25,42110869,0x74F9d8861D42Ac09759aDE7809A67cF053dc7bA5,SUSHI,WETH,30985.58997288727,0.8225957355791403,token0,32471.87443157107,24.5407368933621,1323.1825341134816,1323.1825341135316,10000000000000000000000,7557536274992866375,-5.002220859751105e-11
0,26523742,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,1.5,token1,1.5,1.5,1.0,1.0,1500000000000000000,1500000000000000000,0.0
1,26540776,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,2.625,token1,2.625,2.625,1.0,1.0,1125000000000000000,1125000000000000000,0.0
2,26550621,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,2.8150634765625,token1,2.8150634765625,2.8150634765625,1.0,1.0,1061645507812500000,1061645507812500000,0.0
3,26582338,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,3.611297607421875,token1,3.611297607421875,3.611297607421875,1.0,1.0,796234130859375000,796234130859375000,0.0
4,26582411,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,3.407947540283203,token1,3.407947540283203,3.407947540283203,1.0,1.0,864017486572265625,864017486572265625,0.0
5,26738191,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,4.055960655212402,token1,4.055960655212402,4.055960655212402,1.0,1.0,648013114929199218,648013114929199218,0.0
6,26838412,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,210004.0559606552,token1,210004.0559606552,210004.0559606552,1.0,1.0,210000000000000000000000,210000000000000000000000,0.0
7,26866134,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,211004.0559606552,token1,211004.0559606552,211004.0559606552,1.0,1.0,1000000000000000000000,1000000000000000000000,0.0
8,26869150,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,211104.0559606552,token1,211104.0559606552,211104.0559606552,1.0,1.0,100000000000000000000,100000000000000000000,0.0
9,26898174,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,361104.0559606552,token1,361104.0559606552,361104.0559606552,1.0,1.0,150000000000000000000000,150000000000000000000000,0.0
10,26899105,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,366088.68957671727,token1,366088.68957671727,366088.68957671727,1.0,1.0,4984633616062064913903,4984633616062064913903,0.0
11,26902914,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,371088.68957671727,token1,371088.68957671727,371088.68957671727,1.0,1.0,5000000000000000000000,5000000000000000000000,0.0
12,26903103,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,371089.5640339607,token1,371089.5640339607,371089.5640339607,1.0,1.0,874457243408305594,874457243408305594,0.0
13,26903381,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,371089.5640339607,token1,371089.5640339607,371089.5640339607,1.0,1.0,988617025445585842251,988617025445585842251,0.0
14,26904736,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,414209.5640339607,token1,414209.5640339607,414209.5640339607,1.0,1.0,43120000000000000000000,43120000000000000000000,0.0
15,26911004,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,414707.5640339607,token1,414707.5640339607,414707.5640339607,1.0,1.0,498000000000000000000,498000000000000000000,0.0
16,26916095,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,474707.5640339607,token1,474707.5640339607,474707.5640339607,1.0,1.0,60000000000000000000000,60000000000000000000000,0.0
17,26916969,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,475702.38451571093,token1,475702.38451571093,475702.38451571093,1.0,1.0,994820481750245457500,994820481750245457500,0.0
18,26918976,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,555702.3845157109,token1,555702.3845157109,555702.3845157109,1.0,1.0,80000000000000000000000,80000000000000000000000,0.0
19,26919488,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,635702.3845157109,token1,635702.3845157109,635702.3845157109,1.0,1.0,80000000000000000000000,80000000000000000000000,0.0
20,26923735,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,685993.3845157109,token1,685993.3845157109,685993.3845157109,0.9999999999999998,1.0,50291000000000000000000,50291000000000000000000,-2.220446049250313e-16
21,26924027,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,686068.3845157109,token1,686068.3845157109,686068.3845157109,1.0,1.0,75000000000000000000,75000000000000000000,0.0
22,26924867,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,686068.3845157109,token1,686068.3845157109,686068.3845157109,1.0,1.0,4682097000000000000000,4682097000000000000000,0.0
23,26935014,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,686775.3845157109,token1,686775.3845157109,686775.3845157109,1.0,1.0,707000000000000000000,707000000000000000000,0.0
24,26935211,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,686875.3845157109,token1,686875.3845157109,686875.3845157109,0.9999999999999998,1.0,100000000000000000000,100000000000000000000,-2.220446049250313e-16
25,26939843,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,687875.3845157109,token1,687875.3845157109,687875.3845157109,1.0,1.0,1000000000000000000000,1000000000000000000000,0.0
26,26943781,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,687975.3845157109,token1,687975.3845157109,687975.3845157109,0.9999999999999998,1.0,100000000000000000000,100000000000000000000,-2.220446049250313e-16
27,26944437,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,688000.3845157109,token1,688000.3845157109,688000.3845157109,0.9999999999999998,1.0,25000000000000000000,25000000000000000000,-2.220446049250313e-16
28,26946512,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,688500.3845157109,token1,688500.3845157109,688500.3845157109,0.9999999999999998,1.0,500000000000000000000,500000000000000000000,-2.220446049250313e-16
29,26946527,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,688527.9385742508,token1,688527.9385742508,688527.9385742508,1.0,1.0,27554058539801462630,27554058539801462630,0.0
